"","date","site","latitude","longitude","collection_method","sp","weight_g","count","Life_stage"
"426",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Chondracanthus exasperatus",120.8,NA,"adult/non-larval juveniles"
"427",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Desmarestia aculeata",41,NA,"adult/non-larval juveniles"
"428",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Dictyosiphon foeniculaceus",138.4,NA,"adult/non-larval juveniles"
"429",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Farlowia mollis",244.2,NA,"adult/non-larval juveniles"
"430",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Fucus gardenari",0.7,NA,"adult/non-larval juveniles"
"431",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Fucus gardneri",0.7,NA,"adult/non-larval juveniles"
"432",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Mazzaella phyllocarpa",21.6,NA,"adult/non-larval juveniles"
"433",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Mazzaella sp",38,NA,"adult/non-larval juveniles"
"434",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Mazzaella splendens",1.4,NA,"adult/non-larval juveniles"
"435",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Neodilsea borealis",153.8,NA,"adult/non-larval juveniles"
"436",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Neorhodomela spp.",2.8,NA,"adult/non-larval juveniles"
"437",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Saccharina groenlandica",774.4,NA,"adult/non-larval juveniles"
"438",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Saccharina spp",472,NA,"adult/non-larval juveniles"
"439",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Saccharina spp biomass",89,NA,"adult/non-larval juveniles"
"440",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Sarcodiotheca gaudichaudii",5.6,NA,"adult/non-larval juveniles"
"441",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Sphacelaria spp",13.4,NA,"adult/non-larval juveniles"
"442",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Stephanocystis geminata",71.2,NA,"adult/non-larval juveniles"
"443",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Ulva prolifera",0.7,NA,"adult/non-larval juveniles"
"444",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Ulvaria sp",105.7,NA,"adult/non-larval juveniles"
"445",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Ulvaria spp",54.9,NA,"adult/non-larval juveniles"
"446",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","Zostera marina",323.6,NA,"adult/non-larval juveniles"
"447",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","mazzaella splendens",1.4,NA,"adult/non-larval juveniles"
"448",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","saccharina groenlandica",774.4,NA,"adult/non-larval juveniles"
"449",2022-06-30,"Santa Rita",55.418589,-133.45424,"hand","ulva prolifera",0.7,NA,"adult/non-larval juveniles"
"450",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Ceramium pacificum",0.9,NA,"adult/non-larval juveniles"
"451",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Corallina officinalis",0,NA,"adult/non-larval juveniles"
"452",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Dictyosiphon foeniculaceus",0.2,NA,"adult/non-larval juveniles"
"453",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Mazzaella phyllocarpa",0.2,NA,"adult/non-larval juveniles"
"454",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Mazzaella sp",0.4,NA,"adult/non-larval juveniles"
"455",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Neorhodomela aculeata",68.7,NA,"adult/non-larval juveniles"
"456",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Saccharina groenlandica",509.7,NA,"adult/non-larval juveniles"
"457",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Saccharina latissima",971.6,NA,"adult/non-larval juveniles"
"458",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Saccharina spp",357.7,NA,"adult/non-larval juveniles"
"459",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Saccharina spp biomass",40.1,NA,"adult/non-larval juveniles"
"460",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Ulva prolifera",7.5,NA,"adult/non-larval juveniles"
"461",2022-07-01,"Harmony",55.719394,-133.40571,"hand","Ulvaria sp",97.2,NA,"adult/non-larval juveniles"
"462",2022-06-29,"Triste Pt ",55.418367,-133.49597,"hand","Dictyosiphon foeniculaceus",42.1,NA,"adult/non-larval juveniles"
"463",2022-06-29,"Triste Pt ",55.418367,-133.49597,"hand","Punctaria lobata",42.6,NA,"adult/non-larval juveniles"
"464",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Acrosiphonia arcta",20,NA,"adult/non-larval juveniles"
"465",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Ceramium pacificum",21.4,NA,"adult/non-larval juveniles"
"466",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Cladophora sericea",0.2,NA,"adult/non-larval juveniles"
"467",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Corallina officinalis",8.7,NA,"adult/non-larval juveniles"
"468",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Dictyosiphon sp",16.9,NA,"adult/non-larval juveniles"
"469",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Farlowia mollis",49.5,NA,"adult/non-larval juveniles"
"470",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Finely branched green",5.7,NA,"adult/non-larval juveniles"
"471",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Leathesia marina",3.5,NA,"adult/non-larval juveniles"
"472",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Neorhodomela larix",3.5,NA,"adult/non-larval juveniles"
"473",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Neorhodomela oregana",78.8,NA,"adult/non-larval juveniles"
"474",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Saccharina groenlandica",1752.7,NA,"adult/non-larval juveniles"
"475",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Saccharina latissima",2.6,NA,"adult/non-larval juveniles"
"476",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Saccharina spp",219.4,NA,"adult/non-larval juveniles"
"477",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Sargassum muticum",42.8,NA,"adult/non-larval juveniles"
"478",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Ulva lactuca",16.3,NA,"adult/non-larval juveniles"
"479",2022-06-26,"Point Ildefonso",55.577071,-133.26439,"hand","Ulva prolifera",70.2,NA,"adult/non-larval juveniles"
